-1.750000	4.000000	-1.300000	3.500000	
-1.300000	4.000000	-0.850000	3.500000	
-0.850000	4.000000	-0.400000	3.500000	
-0.400000	4.000000	0.050000	3.500000	
0.050000	4.000000	0.500000	3.500000	
0.500000	4.000000	0.725000	3.750000	
0.725000	4.000000	0.950000	3.750000	
0.500000	3.750000	0.725000	3.500000	
0.725000	3.750000	0.950000	3.500000	
0.950000	4.000000	1.175000	3.750000	
1.175000	4.000000	1.400000	3.750000	
0.950000	3.750000	1.175000	3.500000	
1.175000	3.750000	1.400000	3.500000	
1.400000	4.000000	1.625000	3.750000	
1.625000	4.000000	1.850000	3.750000	
1.400000	3.750000	1.625000	3.500000	
1.625000	3.750000	1.850000	3.500000	
1.850000	4.000000	2.075000	3.750000	
2.075000	4.000000	2.300000	3.750000	
1.850000	3.750000	2.075000	3.500000	
2.075000	3.750000	2.300000	3.500000	
2.300000	4.000000	2.525000	3.750000	
2.525000	4.000000	2.750000	3.750000	
2.300000	3.750000	2.525000	3.500000	
2.525000	3.750000	2.750000	3.500000	
2.750000	4.000000	2.975000	3.750000	
2.975000	4.000000	3.200000	3.750000	
2.750000	3.750000	2.975000	3.500000	
2.975000	3.750000	3.200000	3.500000	
3.200000	4.000000	3.425000	3.750000	
3.425000	4.000000	3.650000	3.750000	
3.200000	3.750000	3.425000	3.500000	
3.425000	3.750000	3.650000	3.500000	
3.650000	4.000000	4.100000	3.500000	
4.100000	4.000000	4.550000	3.500000	
4.550000	4.000000	5.000000	3.500000	
-4.000000	3.500000	-3.550000	3.000000	
-3.550000	3.500000	-3.100000	3.000000	
-3.100000	3.500000	-2.650000	3.000000	
-2.650000	3.500000	-2.200000	3.000000	
-2.200000	3.500000	-1.750000	3.000000	
-1.750000	3.500000	-1.300000	3.000000	
-1.300000	3.500000	-0.850000	3.000000	
-0.850000	3.500000	-0.400000	3.000000	
-0.400000	3.500000	0.050000	3.000000	
0.050000	3.500000	0.275000	3.250000	
0.275000	3.500000	0.500000	3.250000	
0.050000	3.250000	0.275000	3.000000	
0.275000	3.250000	0.500000	3.000000	
0.500000	3.500000	0.725000	3.250000	
0.725000	3.500000	0.950000	3.250000	
0.500000	3.250000	0.725000	3.000000	
0.725000	3.250000	0.950000	3.000000	
0.950000	3.500000	1.175000	3.250000	
1.175000	3.500000	1.400000	3.250000	
0.950000	3.250000	1.175000	3.000000	
1.175000	3.250000	1.400000	3.000000	
1.400000	3.500000	1.625000	3.250000	
1.625000	3.500000	1.850000	3.250000	
1.400000	3.250000	1.625000	3.000000	
1.625000	3.250000	1.850000	3.000000	
1.850000	3.500000	2.075000	3.250000	
2.075000	3.500000	2.300000	3.250000	
1.850000	3.250000	2.075000	3.000000	
2.075000	3.250000	2.300000	3.000000	
2.300000	3.500000	2.525000	3.250000	
2.525000	3.500000	2.750000	3.250000	
2.300000	3.250000	2.525000	3.000000	
2.525000	3.250000	2.750000	3.000000	
2.750000	3.500000	2.975000	3.250000	
2.975000	3.500000	3.200000	3.250000	
2.750000	3.250000	2.975000	3.000000	
2.975000	3.250000	3.200000	3.000000	
3.200000	3.500000	3.425000	3.250000	
3.425000	3.500000	3.650000	3.250000	
3.200000	3.250000	3.425000	3.000000	
3.425000	3.250000	3.650000	3.000000	
3.650000	3.500000	3.875000	3.250000	
3.875000	3.500000	4.100000	3.250000	
3.650000	3.250000	3.875000	3.000000	
3.875000	3.250000	4.100000	3.000000	
4.100000	3.500000	4.550000	3.000000	
4.550000	3.500000	5.000000	3.000000	
-4.000000	3.000000	-3.550000	2.500000	
-3.550000	3.000000	-3.100000	2.500000	
-3.100000	3.000000	-2.650000	2.500000	
-2.650000	3.000000	-2.200000	2.500000	
-2.200000	3.000000	-1.750000	2.500000	
-1.750000	3.000000	-1.300000	2.500000	
-1.300000	3.000000	-0.850000	2.500000	
-0.850000	3.000000	-0.400000	2.500000	
-0.400000	3.000000	0.050000	2.500000	
0.050000	3.000000	0.275000	2.750000	
0.275000	3.000000	0.500000	2.750000	
0.050000	2.750000	0.275000	2.500000	
0.275000	2.750000	0.500000	2.500000	
0.500000	3.000000	0.725000	2.750000	
0.725000	3.000000	0.950000	2.750000	
0.500000	2.750000	0.725000	2.500000	
0.725000	2.750000	0.950000	2.500000	
0.950000	3.000000	1.175000	2.750000	
1.175000	3.000000	1.400000	2.750000	
0.950000	2.750000	1.175000	2.500000	
1.175000	2.750000	1.400000	2.500000	
1.400000	3.000000	1.625000	2.750000	
1.625000	3.000000	1.850000	2.750000	
1.400000	2.750000	1.625000	2.500000	
1.625000	2.750000	1.850000	2.500000	
1.850000	3.000000	2.075000	2.750000	
2.075000	3.000000	2.300000	2.750000	
1.850000	2.750000	2.075000	2.500000	
2.075000	2.750000	2.300000	2.500000	
2.300000	3.000000	2.525000	2.750000	
2.525000	3.000000	2.750000	2.750000	
2.300000	2.750000	2.525000	2.500000	
2.525000	2.750000	2.750000	2.500000	
2.750000	3.000000	2.975000	2.750000	
2.975000	3.000000	3.200000	2.750000	
2.750000	2.750000	2.975000	2.500000	
2.975000	2.750000	3.200000	2.500000	
3.200000	3.000000	3.425000	2.750000	
3.425000	3.000000	3.650000	2.750000	
3.200000	2.750000	3.425000	2.500000	
3.425000	2.750000	3.650000	2.500000	
3.650000	3.000000	3.875000	2.750000	
3.875000	3.000000	4.100000	2.750000	
3.650000	2.750000	3.875000	2.500000	
3.875000	2.750000	4.100000	2.500000	
4.100000	3.000000	4.550000	2.500000	
4.550000	3.000000	5.000000	2.500000	
-4.000000	2.500000	-3.550000	2.000000	
-3.550000	2.500000	-3.100000	2.000000	
-3.100000	2.500000	-2.650000	2.000000	
-2.650000	2.500000	-2.200000	2.000000	
-2.200000	2.500000	-1.750000	2.000000	
-1.750000	2.500000	-1.300000	2.000000	
-1.300000	2.500000	-0.850000	2.000000	
-0.850000	2.500000	-0.400000	2.000000	
-0.400000	2.500000	-0.175000	2.250000	
-0.175000	2.500000	0.050000	2.250000	
-0.400000	2.250000	-0.175000	2.000000	
-0.175000	2.250000	0.050000	2.000000	
0.050000	2.500000	0.275000	2.250000	
0.275000	2.500000	0.500000	2.250000	
0.050000	2.250000	0.275000	2.000000	
0.275000	2.250000	0.500000	2.000000	
0.500000	2.500000	0.725000	2.250000	
0.725000	2.500000	0.950000	2.250000	
0.500000	2.250000	0.725000	2.000000	
0.725000	2.250000	0.950000	2.000000	
0.950000	2.500000	1.175000	2.250000	
1.175000	2.500000	1.400000	2.250000	
0.950000	2.250000	1.175000	2.000000	
1.175000	2.250000	1.400000	2.000000	
1.400000	2.500000	1.512500	2.375000	
1.512500	2.500000	1.625000	2.375000	
1.400000	2.375000	1.512500	2.250000	
1.512500	2.375000	1.625000	2.250000	
1.625000	2.500000	1.737500	2.375000	
1.737500	2.500000	1.850000	2.375000	
1.625000	2.375000	1.737500	2.250000	
1.737500	2.375000	1.850000	2.250000	
1.400000	2.250000	1.512500	2.125000	
1.512500	2.250000	1.625000	2.125000	
1.400000	2.125000	1.512500	2.000000	
1.512500	2.125000	1.625000	2.000000	
1.625000	2.250000	1.737500	2.125000	
1.737500	2.250000	1.850000	2.125000	
1.625000	2.125000	1.737500	2.000000	
1.737500	2.125000	1.850000	2.000000	
1.850000	2.500000	1.962500	2.375000	
1.962500	2.500000	2.075000	2.375000	
1.850000	2.375000	1.962500	2.250000	
1.962500	2.375000	2.075000	2.250000	
2.075000	2.500000	2.187500	2.375000	
2.187500	2.500000	2.300000	2.375000	
2.075000	2.375000	2.187500	2.250000	
2.187500	2.375000	2.300000	2.250000	
1.850000	2.250000	1.962500	2.125000	
1.962500	2.250000	2.075000	2.125000	
1.850000	2.125000	1.962500	2.000000	
1.962500	2.125000	2.075000	2.000000	
2.075000	2.250000	2.187500	2.125000	
2.187500	2.250000	2.300000	2.125000	
2.075000	2.125000	2.187500	2.000000	
2.187500	2.125000	2.300000	2.000000	
2.300000	2.500000	2.412500	2.375000	
2.412500	2.500000	2.525000	2.375000	
2.300000	2.375000	2.412500	2.250000	
2.412500	2.375000	2.525000	2.250000	
2.525000	2.500000	2.750000	2.250000	
2.300000	2.250000	2.412500	2.125000	
2.412500	2.250000	2.525000	2.125000	
2.300000	2.125000	2.412500	2.000000	
2.412500	2.125000	2.525000	2.000000	
2.525000	2.250000	2.637500	2.125000	
2.637500	2.250000	2.750000	2.125000	
2.525000	2.125000	2.637500	2.000000	
2.637500	2.125000	2.750000	2.000000	
2.750000	2.500000	2.975000	2.250000	
2.975000	2.500000	3.200000	2.250000	
2.750000	2.250000	2.975000	2.000000	
2.975000	2.250000	3.200000	2.000000	
3.200000	2.500000	3.425000	2.250000	
3.425000	2.500000	3.650000	2.250000	
3.200000	2.250000	3.425000	2.000000	
3.425000	2.250000	3.650000	2.000000	
3.650000	2.500000	3.875000	2.250000	
3.875000	2.500000	4.100000	2.250000	
3.650000	2.250000	3.875000	2.000000	
3.875000	2.250000	4.100000	2.000000	
4.100000	2.500000	4.550000	2.000000	
4.550000	2.500000	5.000000	2.000000	
-4.000000	2.000000	-3.550000	1.500000	
-3.550000	2.000000	-3.100000	1.500000	
-3.100000	2.000000	-2.650000	1.500000	
-2.650000	2.000000	-2.200000	1.500000	
-2.200000	2.000000	-1.750000	1.500000	
-1.750000	2.000000	-1.300000	1.500000	
-1.300000	2.000000	-1.075000	1.750000	
-1.075000	2.000000	-0.850000	1.750000	
-1.300000	1.750000	-1.075000	1.500000	
-1.075000	1.750000	-0.850000	1.500000	
-0.850000	2.000000	-0.625000	1.750000	
-0.625000	2.000000	-0.400000	1.750000	
-0.850000	1.750000	-0.625000	1.500000	
-0.625000	1.750000	-0.400000	1.500000	
-0.400000	2.000000	-0.175000	1.750000	
-0.175000	2.000000	0.050000	1.750000	
-0.400000	1.750000	-0.175000	1.500000	
-0.175000	1.750000	0.050000	1.500000	
0.050000	2.000000	0.162500	1.875000	
0.162500	2.000000	0.275000	1.875000	
0.050000	1.875000	0.162500	1.750000	
0.162500	1.875000	0.275000	1.750000	
0.275000	2.000000	0.500000	1.750000	
0.050000	1.750000	0.275000	1.500000	
0.275000	1.750000	0.387500	1.625000	
0.387500	1.750000	0.500000	1.625000	
0.275000	1.625000	0.387500	1.500000	
0.387500	1.625000	0.500000	1.500000	
0.500000	2.000000	0.950000	1.500000	
0.950000	2.000000	1.175000	1.750000	
1.175000	2.000000	1.400000	1.750000	
0.950000	1.750000	1.175000	1.500000	
1.175000	1.750000	1.400000	1.500000	
1.400000	2.000000	1.512500	1.875000	
1.512500	2.000000	1.625000	1.875000	
1.400000	1.875000	1.512500	1.750000	
1.512500	1.875000	1.625000	1.750000	
1.625000	2.000000	1.737500	1.875000	
1.737500	2.000000	1.850000	1.875000	
1.625000	1.875000	1.737500	1.750000	
1.737500	1.875000	1.850000	1.750000	
1.400000	1.750000	1.512500	1.625000	
1.512500	1.750000	1.625000	1.625000	
1.400000	1.625000	1.512500	1.500000	
1.512500	1.625000	1.625000	1.500000	
1.625000	1.750000	1.737500	1.625000	
1.737500	1.750000	1.850000	1.625000	
1.625000	1.625000	1.737500	1.500000	
1.737500	1.625000	1.850000	1.500000	
1.850000	2.000000	1.962500	1.875000	
1.962500	2.000000	2.075000	1.875000	
1.850000	1.875000	1.962500	1.750000	
1.962500	1.875000	2.075000	1.750000	
2.075000	2.000000	2.187500	1.875000	
2.187500	2.000000	2.300000	1.875000	
2.075000	1.875000	2.187500	1.750000	
2.187500	1.875000	2.300000	1.750000	
1.850000	1.750000	1.962500	1.625000	
1.962500	1.750000	2.075000	1.625000	
1.850000	1.625000	1.962500	1.500000	
1.962500	1.625000	2.075000	1.500000	
2.075000	1.750000	2.187500	1.625000	
2.187500	1.750000	2.300000	1.625000	
2.075000	1.625000	2.187500	1.500000	
2.187500	1.625000	2.300000	1.500000	
2.300000	2.000000	2.412500	1.875000	
2.412500	2.000000	2.525000	1.875000	
2.300000	1.875000	2.412500	1.750000	
2.412500	1.875000	2.525000	1.750000	
2.525000	2.000000	2.637500	1.875000	
2.637500	2.000000	2.750000	1.875000	
2.525000	1.875000	2.637500	1.750000	
2.637500	1.875000	2.750000	1.750000	
2.300000	1.750000	2.412500	1.625000	
2.412500	1.750000	2.525000	1.625000	
2.300000	1.625000	2.412500	1.500000	
2.412500	1.625000	2.525000	1.500000	
2.525000	1.750000	2.750000	1.500000	
2.750000	2.000000	2.975000	1.750000	
2.975000	2.000000	3.200000	1.750000	
2.750000	1.750000	2.975000	1.500000	
2.975000	1.750000	3.200000	1.500000	
3.200000	2.000000	3.425000	1.750000	
3.425000	2.000000	3.650000	1.750000	
3.200000	1.750000	3.425000	1.500000	
3.425000	1.750000	3.650000	1.500000	
3.650000	2.000000	3.875000	1.750000	
3.875000	2.000000	4.100000	1.750000	
3.650000	1.750000	3.875000	1.500000	
3.875000	1.750000	4.100000	1.500000	
4.100000	2.000000	4.550000	1.500000	
4.550000	2.000000	5.000000	1.500000	
-4.000000	1.500000	-3.550000	1.000000	
-3.550000	1.500000	-3.100000	1.000000	
-3.100000	1.500000	-2.650000	1.000000	
-2.650000	1.500000	-2.200000	1.000000	
-2.200000	1.500000	-1.750000	1.000000	
-1.750000	1.500000	-1.525000	1.250000	
-1.525000	1.500000	-1.300000	1.250000	
-1.750000	1.250000	-1.525000	1.000000	
-1.525000	1.250000	-1.300000	1.000000	
-1.300000	1.500000	-1.075000	1.250000	
-1.075000	1.500000	-0.850000	1.250000	
-1.300000	1.250000	-1.075000	1.000000	
-1.075000	1.250000	-0.850000	1.000000	
-0.850000	1.500000	-0.625000	1.250000	
-0.625000	1.500000	-0.400000	1.250000	
-0.850000	1.250000	-0.625000	1.000000	
-0.625000	1.250000	-0.400000	1.000000	
-0.400000	1.500000	-0.175000	1.250000	
-0.175000	1.500000	0.050000	1.250000	
-0.400000	1.250000	-0.175000	1.000000	
-0.175000	1.250000	0.050000	1.000000	
0.050000	1.500000	0.275000	1.250000	
0.275000	1.500000	0.500000	1.250000	
0.050000	1.250000	0.275000	1.000000	
0.275000	1.250000	0.500000	1.000000	
0.500000	1.500000	0.612500	1.375000	
0.612500	1.500000	0.725000	1.375000	
0.500000	1.375000	0.612500	1.250000	
0.612500	1.375000	0.725000	1.250000	
0.725000	1.500000	0.950000	1.250000	
0.500000	1.250000	0.725000	1.000000	
0.725000	1.250000	0.837500	1.125000	
0.837500	1.250000	0.950000	1.125000	
0.725000	1.125000	0.837500	1.000000	
0.837500	1.125000	0.950000	1.000000	
0.950000	1.500000	1.175000	1.250000	
1.175000	1.500000	1.400000	1.250000	
0.950000	1.250000	1.175000	1.000000	
1.175000	1.250000	1.400000	1.000000	
1.400000	1.500000	1.625000	1.250000	
1.625000	1.500000	1.850000	1.250000	
1.400000	1.250000	1.625000	1.000000	
1.625000	1.250000	1.850000	1.000000	
1.850000	1.500000	1.962500	1.375000	
1.962500	1.500000	2.075000	1.375000	
1.850000	1.375000	1.962500	1.250000	
1.962500	1.375000	2.075000	1.250000	
2.075000	1.500000	2.300000	1.250000	
1.850000	1.250000	2.075000	1.000000	
2.075000	1.250000	2.300000	1.000000	
2.300000	1.500000	2.525000	1.250000	
2.525000	1.500000	2.750000	1.250000	
2.300000	1.250000	2.525000	1.000000	
2.525000	1.250000	2.750000	1.000000	
2.750000	1.500000	2.975000	1.250000	
2.975000	1.500000	3.200000	1.250000	
2.750000	1.250000	2.975000	1.000000	
2.975000	1.250000	3.200000	1.000000	
3.200000	1.500000	3.425000	1.250000	
3.425000	1.500000	3.650000	1.250000	
3.200000	1.250000	3.425000	1.000000	
3.425000	1.250000	3.650000	1.000000	
3.650000	1.500000	3.875000	1.250000	
3.875000	1.500000	4.100000	1.250000	
3.650000	1.250000	3.875000	1.000000	
3.875000	1.250000	4.100000	1.000000	
4.100000	1.500000	4.550000	1.000000	
4.550000	1.500000	5.000000	1.000000	
-4.000000	1.000000	-3.550000	0.500000	
-3.550000	1.000000	-3.100000	0.500000	
-3.100000	1.000000	-2.650000	0.500000	
-2.650000	1.000000	-2.200000	0.500000	
-2.200000	1.000000	-1.975000	0.750000	
-1.975000	1.000000	-1.750000	0.750000	
-2.200000	0.750000	-1.975000	0.500000	
-1.975000	0.750000	-1.750000	0.500000	
-1.750000	1.000000	-1.525000	0.750000	
-1.525000	1.000000	-1.300000	0.750000	
-1.750000	0.750000	-1.525000	0.500000	
-1.525000	0.750000	-1.300000	0.500000	
-1.300000	1.000000	-1.075000	0.750000	
-1.075000	1.000000	-0.850000	0.750000	
-1.300000	0.750000	-1.075000	0.500000	
-1.075000	0.750000	-0.850000	0.500000	
-0.850000	1.000000	-0.400000	0.500000	
-0.400000	1.000000	-0.175000	0.750000	
-0.175000	1.000000	0.050000	0.750000	
-0.400000	0.750000	-0.175000	0.500000	
-0.175000	0.750000	0.050000	0.500000	
0.050000	1.000000	0.275000	0.750000	
0.275000	1.000000	0.500000	0.750000	
0.050000	0.750000	0.275000	0.500000	
0.275000	0.750000	0.500000	0.500000	
0.500000	1.000000	0.725000	0.750000	
0.725000	1.000000	0.950000	0.750000	
0.500000	0.750000	0.725000	0.500000	
0.725000	0.750000	0.950000	0.500000	
0.950000	1.000000	1.062500	0.875000	
1.062500	1.000000	1.175000	0.875000	
0.950000	0.875000	1.062500	0.750000	
1.062500	0.875000	1.175000	0.750000	
1.175000	1.000000	1.400000	0.750000	
0.950000	0.750000	1.175000	0.500000	
1.175000	0.750000	1.287500	0.625000	
1.287500	0.750000	1.400000	0.625000	
1.175000	0.625000	1.287500	0.500000	
1.287500	0.625000	1.400000	0.500000	
1.400000	1.000000	1.625000	0.750000	
1.625000	1.000000	1.850000	0.750000	
1.400000	0.750000	1.625000	0.500000	
1.625000	0.750000	1.850000	0.500000	
1.850000	1.000000	2.075000	0.750000	
2.075000	1.000000	2.300000	0.750000	
1.850000	0.750000	2.075000	0.500000	
2.075000	0.750000	2.300000	0.500000	
2.300000	1.000000	2.525000	0.750000	
2.525000	1.000000	2.750000	0.750000	
2.300000	0.750000	2.525000	0.500000	
2.525000	0.750000	2.750000	0.500000	
2.750000	1.000000	2.975000	0.750000	
2.975000	1.000000	3.200000	0.750000	
2.750000	0.750000	2.975000	0.500000	
2.975000	0.750000	3.200000	0.500000	
3.200000	1.000000	3.425000	0.750000	
3.425000	1.000000	3.650000	0.750000	
3.200000	0.750000	3.425000	0.500000	
3.425000	0.750000	3.650000	0.500000	
3.650000	1.000000	3.875000	0.750000	
3.875000	1.000000	4.100000	0.750000	
3.650000	0.750000	3.875000	0.500000	
3.875000	0.750000	4.100000	0.500000	
4.100000	1.000000	4.550000	0.500000	
4.550000	1.000000	5.000000	0.500000	
-4.000000	0.500000	-3.550000	0.000000	
-3.550000	0.500000	-3.100000	0.000000	
-3.100000	0.500000	-2.650000	0.000000	
-2.650000	0.500000	-2.200000	0.000000	
-2.200000	0.500000	-1.975000	0.250000	
-1.975000	0.500000	-1.750000	0.250000	
-2.200000	0.250000	-1.975000	0.000000	
-1.975000	0.250000	-1.750000	0.000000	
-1.750000	0.500000	-1.525000	0.250000	
-1.525000	0.500000	-1.300000	0.250000	
-1.750000	0.250000	-1.525000	0.000000	
-1.525000	0.250000	-1.300000	0.000000	
-1.300000	0.500000	-1.075000	0.250000	
-1.075000	0.500000	-0.850000	0.250000	
-1.300000	0.250000	-1.075000	0.000000	
-1.075000	0.250000	-0.850000	0.000000	
-0.850000	0.500000	-0.625000	0.250000	
-0.625000	0.500000	-0.512500	0.375000	
-0.512500	0.500000	-0.400000	0.375000	
-0.625000	0.375000	-0.512500	0.250000	
-0.512500	0.375000	-0.400000	0.250000	
-0.850000	0.250000	-0.625000	0.000000	
-0.625000	0.250000	-0.512500	0.125000	
-0.512500	0.250000	-0.400000	0.125000	
-0.625000	0.125000	-0.512500	0.000000	
-0.512500	0.125000	-0.400000	0.000000	
-0.400000	0.500000	-0.287500	0.375000	
-0.287500	0.500000	-0.175000	0.375000	
-0.400000	0.375000	-0.287500	0.250000	
-0.287500	0.375000	-0.175000	0.250000	
-0.175000	0.500000	-0.062500	0.375000	
-0.062500	0.500000	0.050000	0.375000	
-0.175000	0.375000	-0.062500	0.250000	
-0.062500	0.375000	0.050000	0.250000	
-0.400000	0.250000	-0.287500	0.125000	
-0.287500	0.250000	-0.175000	0.125000	
-0.400000	0.125000	-0.287500	0.000000	
-0.287500	0.125000	-0.175000	0.000000	
-0.175000	0.250000	-0.062500	0.125000	
-0.062500	0.250000	0.050000	0.125000	
-0.175000	0.125000	-0.062500	0.000000	
-0.062500	0.125000	0.050000	0.000000	
0.050000	0.500000	0.162500	0.375000	
0.162500	0.500000	0.275000	0.375000	
0.050000	0.375000	0.162500	0.250000	
0.162500	0.375000	0.275000	0.250000	
0.275000	0.500000	0.387500	0.375000	
0.387500	0.500000	0.500000	0.375000	
0.275000	0.375000	0.387500	0.250000	
0.387500	0.375000	0.500000	0.250000	
0.050000	0.250000	0.162500	0.125000	
0.162500	0.250000	0.275000	0.125000	
0.050000	0.125000	0.162500	0.000000	
0.162500	0.125000	0.275000	0.000000	
0.275000	0.250000	0.387500	0.125000	
0.387500	0.250000	0.500000	0.125000	
0.275000	0.125000	0.387500	0.000000	
0.387500	0.125000	0.500000	0.000000	
0.500000	0.500000	0.725000	0.250000	
0.725000	0.500000	0.950000	0.250000	
0.500000	0.250000	0.612500	0.125000	
0.612500	0.250000	0.725000	0.125000	
0.500000	0.125000	0.612500	0.000000	
0.612500	0.125000	0.725000	0.000000	
0.725000	0.250000	0.950000	0.000000	
0.950000	0.500000	1.400000	0.000000	
1.400000	0.500000	1.625000	0.250000	
1.625000	0.500000	1.850000	0.250000	
1.400000	0.250000	1.625000	0.000000	
1.625000	0.250000	1.850000	0.000000	
1.850000	0.500000	2.075000	0.250000	
2.075000	0.500000	2.300000	0.250000	
1.850000	0.250000	2.075000	0.000000	
2.075000	0.250000	2.300000	0.000000	
2.300000	0.500000	2.525000	0.250000	
2.525000	0.500000	2.750000	0.250000	
2.300000	0.250000	2.525000	0.000000	
2.525000	0.250000	2.750000	0.000000	
2.750000	0.500000	2.975000	0.250000	
2.975000	0.500000	3.200000	0.250000	
2.750000	0.250000	2.975000	0.000000	
2.975000	0.250000	3.200000	0.000000	
3.200000	0.500000	3.425000	0.250000	
3.425000	0.500000	3.650000	0.250000	
3.200000	0.250000	3.425000	0.000000	
3.425000	0.250000	3.650000	0.000000	
3.650000	0.500000	4.100000	0.000000	
4.100000	0.500000	4.550000	0.000000	
4.550000	0.500000	5.000000	0.000000	
-4.000000	0.000000	-3.550000	-0.500000	
-3.550000	0.000000	-3.100000	-0.500000	
-3.100000	0.000000	-2.650000	-0.500000	
-2.650000	0.000000	-2.200000	-0.500000	
-2.200000	0.000000	-1.975000	-0.250000	
-1.975000	0.000000	-1.750000	-0.250000	
-2.200000	-0.250000	-1.975000	-0.500000	
-1.975000	-0.250000	-1.750000	-0.500000	
-1.750000	0.000000	-1.525000	-0.250000	
-1.525000	0.000000	-1.300000	-0.250000	
-1.750000	-0.250000	-1.525000	-0.500000	
-1.525000	-0.250000	-1.300000	-0.500000	
-1.300000	0.000000	-1.075000	-0.250000	
-1.075000	0.000000	-0.850000	-0.250000	
-1.300000	-0.250000	-1.075000	-0.500000	
-1.075000	-0.250000	-0.850000	-0.500000	
-0.850000	0.000000	-0.625000	-0.250000	
-0.625000	0.000000	-0.512500	-0.125000	
-0.512500	0.000000	-0.400000	-0.125000	
-0.625000	-0.125000	-0.512500	-0.250000	
-0.512500	-0.125000	-0.400000	-0.250000	
-0.850000	-0.250000	-0.625000	-0.500000	
-0.625000	-0.250000	-0.512500	-0.375000	
-0.512500	-0.250000	-0.400000	-0.375000	
-0.625000	-0.375000	-0.512500	-0.500000	
-0.512500	-0.375000	-0.400000	-0.500000	
-0.400000	0.000000	-0.287500	-0.125000	
-0.287500	0.000000	-0.175000	-0.125000	
-0.400000	-0.125000	-0.287500	-0.250000	
-0.287500	-0.125000	-0.175000	-0.250000	
-0.175000	0.000000	-0.062500	-0.125000	
-0.062500	0.000000	0.050000	-0.125000	
-0.175000	-0.125000	-0.062500	-0.250000	
-0.062500	-0.125000	0.050000	-0.250000	
-0.400000	-0.250000	-0.287500	-0.375000	
-0.287500	-0.250000	-0.175000	-0.375000	
-0.400000	-0.375000	-0.287500	-0.500000	
-0.287500	-0.375000	-0.175000	-0.500000	
-0.175000	-0.250000	-0.062500	-0.375000	
-0.062500	-0.250000	0.050000	-0.375000	
-0.175000	-0.375000	-0.062500	-0.500000	
-0.062500	-0.375000	0.050000	-0.500000	
0.050000	0.000000	0.162500	-0.125000	
0.162500	0.000000	0.275000	-0.125000	
0.050000	-0.125000	0.162500	-0.250000	
0.162500	-0.125000	0.275000	-0.250000	
0.275000	0.000000	0.387500	-0.125000	
0.387500	0.000000	0.500000	-0.125000	
0.275000	-0.125000	0.387500	-0.250000	
0.387500	-0.125000	0.500000	-0.250000	
0.050000	-0.250000	0.162500	-0.375000	
0.162500	-0.250000	0.275000	-0.375000	
0.050000	-0.375000	0.162500	-0.500000	
0.162500	-0.375000	0.275000	-0.500000	
0.275000	-0.250000	0.387500	-0.375000	
0.387500	-0.250000	0.500000	-0.375000	
0.275000	-0.375000	0.387500	-0.500000	
0.387500	-0.375000	0.500000	-0.500000	
0.500000	0.000000	0.612500	-0.125000	
0.612500	0.000000	0.725000	-0.125000	
0.500000	-0.125000	0.612500	-0.250000	
0.612500	-0.125000	0.725000	-0.250000	
0.725000	0.000000	0.950000	-0.250000	
0.500000	-0.250000	0.725000	-0.500000	
0.725000	-0.250000	0.950000	-0.500000	
